avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,rainfall,PM2.5,rainfall_flood,water_level,elevation_flood,flood_occurred,risk
21,16,29.4,6.9,1011.8,365,0,63.6,234.127100691443,3.860557980691733,6141.789941290733,1,1
20.5,15,30.2,6.7,1009.5,365,0,68.16,9.65704495499048,3.245394822670304,5511.041257053131,0,0
21,15.4,29.8,5.6,1013,365,0,71.27,206.9348253420133,0.5236755379692781,8358.509153765923,0,0
20.8,15.3,29.4,5.8,1013.4,365,0,70.63,24.11200136723984,5.386605463227378,3087.790237089382,1,1
20.7,15.6,28.8,4.8,1013.4,365,0,67.8,70.95604268196792,6.129088813405844,3075.712922233637,1,1
20.7,15.4,29.4,5.2,1014.2,365,0,62.97,48.02284874800813,8.778574160053516,5924.036905086968,1,1
20.8,15,30,5.2,1014.7,365,0,54.61,272.2009294940809,5.028420568562586,1540.943022088839,1,1
20.9,15.2,28.6,4.2,1014.5,365,0,51.34,54.13701503450425,0.0772016129302344,4105.849273932762,0,0
21.6,16.2,29.6,6.1,1014.9,365,0.1,48.53,12.13022865454716,0.6527875775786973,136.5533875664488,1,1
21.1,16.2,27.8,6.2,1013.7,365,0,50.22,176.2877035343286,2.710053389880579,5238.365560341848,1,1
20,15,27.5,4,1012.3,365,0,51.71,103.8542776229106,1.391855835888339,6936.747008879647,0,0
20.5,15,27.2,3.5,1013.7,365,0,56.17,121.7118661924099,7.705874091394969,1802.818310541726,1,1
21.6,16.2,27,6.3,1016,365,0,64.38,35.71882345876409,1.078569811229096,2717.846018094558,1,1
21.7,17.5,27.8,6.4,1016.4,365,0.3,69.53,224.4703474299584,1.60783482738363,1166.514311133439,0,0
21,15.3,27.2,6.1,1015.6,365,0,74.86,180.4660948930554,6.667873636785483,5447.488074112432,1,1
19.6,13.7,26.9,5.5,1016,365,0.8,74.77,109.265113424484,2.396283684949995,4990.453644907794,0,0
18.8,15.2,25.6,6.5,1016.6,365,4.9,75.99,51.4724831289408,9.690809909686903,7311.953359778734,0,0
17.9,13.4,24.1,5.9,1017.8,365,0,71.45,178.0355217511681,8.631876978715013,8585.601110456875,1,1
17.2,12.7,25.2,6.1,1017.6,365,0,71.87,233.5791838522132,7.445401717583016,8703.278428942289,1,1
16.4,11.2,25.4,5.7,1016.9,365,0,67.79,93.71918516015847,3.431364683167796,948.2203910184236,1,1
16.8,11,23.3,4.9,1015.2,365,0,71.22,7.758115061579129,0.5677997430229131,4894.151849521844,0,0
17.6,15.1,21.7,11.7,1016.8,365,3.9,65.5,64.3031954258952,3.364009582855213,6986.865044464312,1,1
17.2,12.9,22.4,4.3,1016.4,365,0,64.03,204.7193456678488,3.767298601458224,5830.682296501037,0,0
16.3,12.2,23.6,5,1015.1,365,0,64.4,296.7289132370768,1.274328109029407,7936.538521024648,1,1
15.2,11,22.2,6.3,1014.8,365,0,65.12,4.012871822632958,1.206408043257934,3908.331374476197,1,1
15.4,10.2,23,5.5,1015.7,365,0,71.48,91.84606863963025,6.681083300081316,3778.954903503044,0,0
15.9,11,22.4,4.2,1016.9,365,0,71.41,18.60626113465166,2.324024254932967,231.0437733770688,1,1
15.9,10.3,23.9,5.6,1015.1,365,0,70.28,94.90478632890964,6.780107046877922,138.4695463762722,1,1
15.7,10.6,24,5.6,1014,365,0,69.82,121.7743029382264,5.483013477960305,6128.531556719553,0,0
15.3,10.1,23,5,1013.7,365,0,63,276.2586275838765,9.014638498259986,4171.532464556304,0,0
15.4,8.6,23.5,5.5,1013.9,365,0,53.19,24.16823982149362,7.971698777045275,5841.722022349356,0,0
15.7,9.2,23.3,4.7,1013.7,365,0,48.92,233.140215919731,1.513720326592854,2107.791183542466,0,0
17.1,8.4,23.4,4.6,1016.8,365,0,49.3,118.660318818889,6.101615477633922,7636.640352739249,1,1
15.9,9.6,24.2,6.5,1013.3,365,0,47.36,243.3788549000783,6.53126749352159,7988.545187225386,0,0
15.5,9,23.4,4.6,1011.4,365,0,50.85,154.0206555976864,8.620544973349286,5860.001361070744,1,1
15.8,8.8,23.2,4.4,1013.2,365,0,57.79,11.78461165302302,6.409567626400108,2457.986242470201,0,0
16,9.6,23.8,5.2,1015.1,365,0,63.12,283.8617654144516,1.407142175425643,1912.548017349263,0,0
15.7,8.4,23.8,4.7,1016.1,365,0,72.33,24.82021903035655,2.584492288458105,5534.422817035721,0,0
15.7,9.4,23.8,5.1,1014.9,365,0,72.28,179.3050507601268,6.375989537603833,8324.003545281248,1,1
16.8,10.2,21.3,3.9,1014.3,365,0,73.43,263.3003288800547,9.11942374393666,5115.13896794218,1,1
17.1,10.6,22.9,4.6,1015.3,365,0,71.04,23.93093932505817,8.915289668103288,7426.169257720186,0,0
15,8.4,23.1,5.9,1015.4,365,0,68.58,166.1680165248039,3.591861407087749,5002.708293610724,1,1
14.9,8,22.1,4.7,1017.2,365,0,65.68,247.2869626573357,8.306733097204583,5968.872247198514,1,1
14.3,9,21.8,7,1016.4,365,0,68.37,295.8974125937387,5.112878980093162,5023.687757790051,1,1
13.7,7.9,21.8,6.5,1015.2,365,0,62.37,217.2982202442064,4.643427730222101,5090.818455773393,1,1
14.1,7.4,21.9,5.5,1015.5,365,0,60.74,83.50031263898809,3.508871369210602,6540.884821029071,1,1
15.5,8.6,23.5,5.6,1014.6,365,0,60.88,209.8710989536228,6.782027941643003,3505.970343259258,0,0
16.7,9.2,24.4,5.1,1015.3,365,0,61.07,211.7300307922918,5.995976131592933,7998.571599691811,0,0
16,9.8,24.8,6.6,1015.8,365,0,63.8,209.9898036313852,3.746638355378855,7640.184723286882,1,1
15.6,10.4,23.8,6.6,1014.9,365,0,68.58,256.2781311279317,7.628381871361326,6417.58056627816,1,1
14.9,8.2,23.2,7.6,1016.4,365,0,67.77,26.21401875584728,3.793454807970476,6577.834949986194,0,0
12.8,6.4,20.2,5.8,1015.9,365,0,66.67,32.52595362463001,5.843872943494145,3656.354672988365,1,1
12.9,6.6,21.4,6,1014.5,365,0,62.23,192.1851372676674,3.923829100898866,7366.194256751863,0,0
13.1,7,21.1,5.4,1013.3,365,0,59.8,286.1643288294563,1.168766659629207,8251.729153100987,1,1
13.3,6.6,21.1,5.6,1015.3,365,0,56.27,139.7515916757738,1.611943756569604,7035.474880479218,0,0
13.6,5.8,20.5,4.2,1016.1,365,0,50.06,288.1688104877026,6.567388723093563,1176.986655869527,1,1
13.1,7.2,20.6,4.7,1014.8,365,0,49.13,281.4255778548462,8.112233891922589,6960.030763337495,0,0
12.5,7.4,19.9,5.7,1013.8,365,0,48.56,270.8729214702959,4.684629644987695,4110.528577119128,1,1
11.7,7,19.6,5.8,1015.3,365,0,52.63,272.9552924592256,3.255871911257048,5385.773263631394,1,1
10.8,4.6,18.9,5.1,1015.2,365,0,59.05,269.4956379983958,3.364974813474894,8769.783309722032,1,1
9.7,5,16.8,4.5,1014.8,365,0,61.5,245.9668150617546,5.97647296541009,3179.571354108627,0,0
10,4,17.4,5.7,1016.5,365,0,65.02,208.4936875815991,4.676894468912854,3083.779151429489,0,0
12,5.2,18.3,6.7,1016.4,365,0,66.81,7.322453577782473,0.0073870552402455,2328.200605512931,1,1
12.7,6.4,19.7,4.9,1018.3,365,0,65.17,39.67607764681574,7.714719747262383,1124.785368304113,0,0
11.2,7,18.6,6.8,1018.1,365,0,62.88,40.26961635944014,1.423179378247603,1488.000663242942,1,1
11.4,5.4,19.3,7,1017.6,365,0,60.14,7.062085283876963,6.748100815949779,4550.252027596873,1,1
11.9,7.9,15.7,4.6,1018.1,365,0.4,60.86,35.010530527091,3.442139117448904,8049.908868184196,0,0
13.8,9.9,19.8,7.7,1019.8,365,1.2,60.44,275.9239300701319,5.78002586265674,7165.988718758817,1,1
12.3,7.5,19.6,7.2,1019.2,365,0,59.03,199.1412860732358,8.551173764867455,1614.689866383597,1,1
9.9,3.8,17,4.7,1017.9,760,3.4,56.37,93.62190548862674,1.542725967412855,4969.834409124937,1,1
12.2,8,17.9,5.8,1016.2,760,2.2,56.72,238.008003671004,7.77635207036862,7493.589228285132,0,0
12,6.6,19.6,5.1,1017.9,760,0.6,57.7,146.5108460864553,0.3830844978479664,4773.434339812286,1,1
11.2,9.5,14.3,6.5,1018,760,11,58.99,42.63811107476297,9.213685806594214,8064.351409561747,0,0
12.2,7.3,16.3,4.3,1017.3,760,18.6,60.98,265.3506243679478,2.015865312514502,8032.966123662964,0,0
11.2,4.3,18.7,4.3,1015.4,760,0,60.05,101.5985838709418,7.944136944198734,3081.26317326352,0,0
10.8,3.9,18.2,4.2,1014.5,760,0,59.37,209.6577691589683,0.6722049323822943,7732.528861116551,1,1
10.7,3.1,19.3,5.2,1016.1,760,0,54.91,87.17824814988222,3.270484208858518,5177.104631934192,0,0
10.6,3.1,18.8,5.1,1015.3,760,0,51.95,150.02137520214,6.335473952531579,4245.680143882714,1,1
10,2.4,18.9,4.7,1015,760,0,46.39,244.8758134591246,6.588246734526852,6850.699151408696,0,0
9.7,2,18.6,4.7,1015,760,0,43.76,47.03320392731031,6.988095933196741,6986.529074976929,0,0
9.5,1.7,18.5,4.2,1014.3,760,0,45.7,293.1754185717835,3.508590752200225,5976.137055916322,1,1
10.3,2.1,18.2,3.4,1015.2,760,0,38.04,21.06477685821786,6.660082278874625,7174.788083647791,1,1
12.5,7,18.6,3.3,1014,760,0,40.2,160.2026729221512,4.285014352626984,8418.198776525256,0,0
11,3.7,19.9,4.8,1012.3,760,0,47.38,274.8076558055844,5.659199217467426,7725.077790392515,1,1
11.2,3.1,18.7,4,1014.6,760,0,56.79,283.7081654647576,5.472264898017375,656.9929408044899,1,1
10.9,4,18,4.2,1017.9,760,0,63.17,69.6326888639328,1.681398661616964,7521.056386802908,0,0
10.3,3.1,18.7,5.4,1015.1,760,0,64.08,43.19549436444259,8.465982596671198,6914.957018215076,1,1
10.1,3.1,19,5.1,1014.4,760,0,62.51,217.3209000953673,8.671411451089293,8199.80785338204,1,1
10.4,2.3,19.1,4.5,1012.9,760,0,60.15,12.59207048287113,2.037253605899487,6543.706129662713,1,1
11.2,4,18.7,3.8,1014.2,760,0,56.62,145.5716907090943,4.165334873458757,7767.247920792462,0,0
11.3,6,18.8,6.2,1013.1,760,3.7,54.14,238.9065680379546,4.648757704059671,90.4156042710152,0,0
10.3,5,16.1,3.6,1016.3,760,4.7,51.97,168.0764173550502,5.489220167912904,8651.621509693925,1,1
9.8,2.3,17.1,4.8,1017.4,760,0,50.64,56.40397973220151,0.2227260507415229,1689.138978327199,0,0
9.8,2.3,18.1,4.7,1017.1,760,0,48.28,146.113289840989,7.588151345854049,7646.703106432647,0,0
10,2,18.1,4.5,1016.9,760,0,48.04,276.3824149346678,8.619583074243618,8225.194879724544,1,1
9.7,2.9,17.1,4.3,1017.9,760,0.2,49.33,185.163893413283,1.421938777798914,19.67293912836084,1,1
9.1,2.7,17.1,5,1018.6,760,0.2,49.18,216.447188270706,8.966289517716616,8084.223746230991,0,0
8.8,1.4,18,5.1,1016.8,760,0,58.73,100.8791638987545,8.509122164102902,7336.86674003944,1,1
9.7,2.1,18.1,4.7,1017.2,760,0,59.76,56.54513255028532,5.422567499970748,8161.507088221077,0,0
11.8,4.5,20.1,5.1,1019.9,760,0.2,55.6,76.69266896988108,2.74731710062316,1565.054634596524,1,1
11.7,4,21.1,5.5,1018.5,760,0,50.22,159.9532781280885,2.074896742803511,6878.797379186349,0,0
10.2,6.7,14.5,7,1019.7,760,6.3,47.01,84.06604608321112,4.89125442862372,4313.274842867887,0,0
7.7,4.9,11.1,7.3,1020.3,760,24.9,42.09,162.5894362278303,5.072041461106416,2280.032581677703,0,0
8.8,2.7,17.1,4,1019.3,760,2.8,36.33,212.337578212853,6.518683454464771,6690.604582254702,1,1
8.1,1,20,5,1018.9,760,0,37.14,220.3187628510904,8.016374547923306,4187.344546902157,1,1
9.7,1.1,21,4.6,1017.9,760,0,36.75,49.40548189832803,9.344998699648972,7962.179715300809,1,1
12,3.9,22.1,4.9,1018,760,0,39.01,225.1292546501589,7.962808938631864,6288.552341410042,1,1
13.5,4.8,24,4.7,1014.9,760,0,44.69,201.8064418777077,9.090453225361038,1231.158348432713,0,0
12.7,6.2,20.4,4.6,1014.8,760,0,50.12,3.601540010612003,4.993684994200303,2218.755190442173,0,0
13.1,5.8,21.5,5.4,1014.9,760,0,56.74,17.66165252692525,0.3888459391900645,2340.592676133208,1,1
13.5,5.1,21.7,5.4,1015.9,760,0,57.72,193.8748505581141,0.5183018050662436,3044.155198556797,0,0
13.9,7.3,21.1,4.3,1016.1,760,0,59.12,115.1111698691129,2.684875256648306,5896.753397959266,0,0
14.4,7.9,22.1,4.6,1015.9,760,0.1,56.93,43.83119987269977,6.139862169549561,7913.054524097683,1,1
13.6,6.2,21.3,5.4,1014.5,760,0,54.56,13.31896775088998,3.352241500467992,5253.059874768512,1,1
13,5.5,21.8,6.1,1014.6,760,0.1,53.5,47.81950220172926,1.66143704594806,6651.941544521329,0,0
13.6,5.9,23,5.7,1016.1,760,0.1,51.17,287.254189296485,8.504950967123547,2802.45266939036,1,1
13.7,6,22,5.6,1018.8,760,0,47.79,218.2696924712909,9.849947719029212,4622.768602540711,0,0
13.8,7,21.4,5.5,1021.1,760,0,46.95,158.3116262802882,0.1664152669412122,4460.509888270764,0,0
14.7,6.9,22.2,4.7,1020.4,760,0,46.41,282.4621500163775,0.8942409239035054,6202.977328409711,0,0
15.5,8.4,22.9,5,1018.4,760,0,49.62,185.7331313044812,4.993387554618503,4582.900739461652,0,0
17.3,9.5,25.1,4.4,1016.7,760,0,49.23,217.6935564842002,3.37667247832789,2957.476123892369,0,0
17.1,10.1,25.3,6.3,1015.1,760,0,54.11,84.79554555176162,7.821512143919871,2158.092700437528,0,0
17.1,10.1,27,5.8,1014.2,760,0,59.72,176.6945530767588,6.543022039703365,2253.638235632344,1,1
18,10.1,28,5.9,1013.2,760,0.4,59.59,43.04317328935208,0.6851036552536816,8678.86541296125,0,0
17.8,9.7,28.1,5,1010.7,760,0.4,54.65,121.3449435593326,5.448832108719035,3162.951954947442,0,0
16.4,11.7,21.9,6.4,1010.2,760,2.1,50.38,9.972097495983034,3.365325451613973,7136.833050378087,0,0
15.7,8.1,24,6.5,1012.6,760,0.1,47.81,64.98842627480414,9.651126233058704,631.449925464564,0,0
14.5,7.2,23.1,5.6,1015.4,760,0.1,46.1,22.46058882680241,4.752790488315918,793.2517710767171,1,1
15.5,6.3,26.1,5.5,1015.7,760,0,41.08,116.3336458521694,9.276637093163028,6071.065396965812,0,0
16.8,7.7,26.1,5.7,1013.9,760,0,38.69,252.9105493915471,0.3017459054079408,4045.386276970999,1,1
17.4,8,27.1,5.7,1014.4,760,0,40.91,113.3802319035159,1.032746664300838,7790.60471213395,0,0
16.6,8.1,27,5.6,1014,760,0,47.7,249.491887798393,3.86269037944338,7628.924986850087,0,0
16.8,8,25.3,6,1013.6,760,0.8,60.51,196.9494937736662,8.86956705855573,6686.055266133061,0,0
16.9,12.7,24.4,6.3,1014.9,760,4.3,64.57,152.8588339892483,5.446040794302353,7213.917925931461,0,0
17.5,11.8,27.1,5.2,1016,760,1.8,71.66,71.06750797839916,8.241405248822241,7702.220092108387,0,0
17.9,9.3,28.1,6,1015.8,760,0,72.82,276.6468278532457,2.835296335948608,6933.076461527452,1,1
17.4,9.6,26,5.1,1015.5,760,0,71.53,16.26024265260998,1.114943029759743,4661.942627432167,1,1
18,9.4,29.1,5.5,1016.3,760,0,71.3,206.6739053096446,2.460388207519961,2342.477359352035,1,1
17.5,11,24.7,6,1018.5,760,0,73.84,186.3719678428106,6.453034111177452,6966.758954607593,1,1
18.5,8.6,28,5.8,1018.2,760,0,73.2,132.312456676958,8.714170992146501,2811.082781908748,1,1
17.9,9.1,27.1,5.7,1014.3,760,0,65.19,72.0962865877816,4.549993281843495,2166.14961576133,1,1
18.9,9.3,27.1,6.1,1013.8,760,0,55.08,129.20878105358,1.936155300845069,1518.915087743472,0,0
19.5,10.3,27.1,6.3,1013.9,760,0,61.72,261.8318176660262,6.376120459118591,5549.364089170778,0,0
20.3,11.4,29,5.9,1013.1,760,0,54.12,251.0298330764862,1.969339712285638,2145.453982334592,0,0
19.9,10.8,28.4,6.2,1013.7,760,0,56.39,282.4143749931088,5.702877022583487,3316.474931698445,0,0
20.5,11.5,29.1,6.6,1013.2,760,0,61.84,92.3379619875744,1.022917226858958,6273.789418004396,0,0
20.1,10.9,30,5.9,1011.3,760,0,64.14,116.1312475106619,8.111350681407227,7023.801277822263,1,1
18.8,11,27.7,6.1,1012.3,760,1.8,60.6,5.617845797958998,8.051666566984043,2785.037750208195,0,0
17.6,14.5,23.4,8.5,1017.3,760,3.8,55.59,282.8849984160025,5.412554980396513,7457.095200296083,1,1
15.8,13.4,21.7,8.2,1018.4,760,5.1,51.31,98.81702754518066,0.3818260621830682,512.8012032469827,0,0
17,10.1,24.6,5.5,1017.2,760,0.3,46.75,121.249146459898,2.801854161321931,8723.002498484002,1,1
16.7,7.5,27,6.1,1015.1,760,0,42.06,272.3413834342184,1.382848512640517,3688.522962039263,1,1
18.3,8.5,29,5.5,1013.2,760,0,39.88,157.979529050044,5.234558380679523,2874.584395998394,0,0
20.7,10.3,31,5.2,1011.6,760,0,40.9,169.8523625266434,1.01734302270932,8172.683001698188,1,1
21.5,12.3,31.1,5.7,1009.9,760,0.1,43.21,52.86985144527505,8.697265059530425,1171.378098045084,0,0
23,17.6,30,7.3,1008.7,760,1.1,52.55,149.5980062455963,8.50164288377229,3165.803007307414,0,0
22,14.4,31.1,5.8,1003.9,760,0,63.96,275.4625802726322,1.560980748356545,3175.55709205191,1,1
20.5,12,30.1,5.4,1003.5,760,0,67.94,167.6154264323778,6.948880350068985,3754.752308033595,1,1
19.6,11.5,28.1,5.5,1004.3,760,1.1,74.95,76.53490939192741,6.965032882875483,7506.104154482705,0,0
17.8,9.5,26.1,6.6,1007.4,760,0,77.1,9.354259240428853,3.967543960704384,7515.32737095748,0,0
17.8,7.6,28.1,5.9,1011.3,760,0,72.53,100.8905320362204,1.52999091913159,5234.80680156685,1,1
20.1,9.7,30,6.8,1012.9,760,1.2,69.57,171.7772742193374,1.32107722256833,8775.08152681134,1,1
20.4,11.1,26.7,6.9,1014.2,760,1.2,69.16,12.78398651124904,7.394759514842324,7469.134567403493,1,1
19.6,15.9,26.7,9.2,1014.3,760,3.4,66.38,182.9377731873469,2.201774138570763,6026.100812187084,1,1
20.5,14.7,29,5.1,1013.8,760,9.5,70.18,157.0241481354338,6.03453757844929,1764.808122276919,0,0
19.2,12.7,29.1,6.6,1012,760,0.3,58.13,235.0306407499713,8.658816165382948,4864.017577522663,0,0
20,11.7,30.1,5.7,1012.8,760,0,54.36,8.66645168158855,5.930994382003471,1892.646835467208,1,1
20.9,11,32,6.1,1014.2,760,0,56.87,234.2542034456212,9.739623410983492,2669.054349492001,1,1
21.6,12.7,31,6.6,1014.8,760,0,60.73,156.2631137274321,6.455018928287894,6068.52297000729,0,0
21.5,14,31,5.6,1015.8,760,0,61.14,111.1587998339134,3.146031134312068,1631.745627694369,0,0
23.1,13.4,33,6.5,1013.9,760,0,65.8,289.6148929076472,8.524673317659941,803.7610193220919,1,1
23.3,14.7,32.3,6.9,1012.6,760,0,65.28,48.03586417081591,3.109123712700944,4703.115402401728,0,0
23.5,15.3,32.5,6.6,1011.6,760,0,62.38,162.397535727332,9.715703795219165,8.418510293482473,1,1
22.6,15,31.7,6.2,1010.9,760,3.2,55.8,96.29444207774353,4.777319450607802,5387.683001148987,0,0
18,15.8,22.6,6,1014.3,760,7.1,53.64,158.2459136386007,9.532470682622815,7975.070310474777,0,0
18.9,13.1,24.6,4.8,1015.9,760,6.1,52.55,165.6826357741236,1.835982371214724,1683.267311062752,0,0
19.5,11.7,27.1,6.3,1011,760,0,48.42,26.83447452745373,0.1139850522959928,3386.741245943568,1,1
17.9,11.6,24.4,6.3,1010.4,760,1.5,52.76,198.3405440755049,1.961312959586549,8108.010748690507,0,0
16.2,13.1,20.3,6.2,1012.2,760,25.9,53.12,190.3444487757036,0.98368368086868,6227.852202573938,0,0
16.6,13.3,22.4,4.7,1014.9,760,16.3,61.17,230.8401823903392,7.339560224032454,1197.255773897045,1,1
13.3,10.2,19,7.8,1015.2,760,22.3,70.19,27.1975480977513,2.64545655177468,3379.88753478313,1,1
16.7,8.2,28.1,5.4,1013.8,760,0,81.33,89.17756407110635,6.394741894562697,6689.045364191691,1,1
19.2,9.8,31.3,5.3,1012.9,760,0,85.24,195.0331799184304,6.686570401686122,5881.954028699397,0,0
20.7,11.4,29.3,5.5,1011.4,760,0,85.86,41.01924777468254,6.882453404132697,1377.267610705899,1,1
22.4,13.3,32.1,6.2,1011.1,760,0,80.73,203.2794632365327,8.326081212627535,552.8414750595043,0,0
23.5,14.9,33.1,6.2,1012.1,760,0,78.83,17.7080132461269,1.489658543924067,6031.37026770721,1,1
23.4,15.4,32.1,6.3,1012.2,760,0,75.86,100.4794658878883,0.5046403144608624,5388.633574389747,1,1
23.6,15.7,34.1,5.8,1011.4,760,0,75.2,254.0133366997557,0.2970513103750261,525.064246688896,0,0
23,16.1,31.5,5.6,1011.6,760,0.1,72.89,232.2873871143481,1.037900038306652,8625.135616382018,1,1
23,16.2,29.9,5.1,1011.7,760,0.1,67.63,193.4282145681264,3.791855359381388,2233.576476329687,0,0
23.3,17.8,29.7,4.8,1010.1,760,0.2,66.07,261.1375249875304,9.67375938681071,3415.536358394438,0,0
22.8,17.2,29.4,4.8,1009.8,760,2.7,62.96,212.7808632516601,3.532250977875387,1571.382584808527,0,0
22.7,18.1,30.1,4.5,1010.5,760,0.7,64.96,155.8125315632409,4.529229291033223,7330.764161989385,0,0
22.1,16.5,28.7,5.2,1011.5,760,1,72.38,293.915250115736,8.14396720093835,8516.803508438268,1,1
21,17.7,26.1,3.7,1013.7,760,3.9,74.37,208.4568239367958,9.18598019419543,1887.328597915944,1,1
21.4,15.6,27.3,3.5,1012.1,760,0.4,74.32,180.4101530439009,9.714415031622034,2505.480055790129,1,1
21.8,15.9,28.1,4.4,1010.3,760,0.7,72.11,122.6611682860694,8.264512246683747,6251.253439565428,1,1
22.5,16.1,31.1,5,1008.6,760,0.3,63.23,270.7237495737151,5.025160580479662,4670.763584547523,1,1
22.8,17.1,28.3,4.4,1007.9,760,1.3,58.57,88.71272868149785,2.294764478359154,929.6371307022408,0,0
21.7,16.4,28.4,5.2,1006.1,760,0.3,54.98,2.765878263270805,5.983669561516127,8216.423539097803,1,1
20.2,16.1,25.2,3.9,1007.3,760,5.5,49.82,59.02215672970799,1.967950467570745,5407.46501227465,1,1
21.7,14.6,29.1,4.6,1007.2,760,0,49.03,32.85524758270775,0.5572473224921171,2665.526447541345,0,0
22.6,14.6,31.1,5.3,1008.3,760,0.2,50.07,95.69813225192162,9.19353935142664,4333.778085551133,0,0
23.8,15.8,33,5.5,1010.3,760,0,51.01,247.7636032375365,4.8479030591605,4426.184142959412,0,0
25.9,17,35,6.2,1009.5,760,0,70.82,195.4589056095022,5.082402238871366,4648.896364515499,0,0
24.9,17.4,31.9,6.1,1008.6,760,0,86.36,50.69417677011375,6.092190260638908,4400.160816384288,1,1
22.7,20.1,25.5,2.6,1006.7,760,1.2,88.56,236.6465163277016,4.514085574390068,4970.746702985753,0,0
24.2,19.9,29.8,5.4,1004.3,760,0.8,85.62,151.2659598298208,4.444304649012199,3480.384694546509,1,1
23.8,16.9,31.6,5,1007.3,760,0.1,83.27,153.8143872354891,9.151453175644294,1293.247526921995,0,0
24.9,15.5,33.1,5.1,1007.4,760,0,81.14,108.633654294262,8.165461289600618,5880.231350239195,0,0
24,18.4,32.2,5.5,1008.2,760,0.7,78.49,259.384909446607,2.125921984507559,7011.920527687559,1,1
24.8,17.7,32.1,5.3,1008.4,760,0,76,95.4981911567378,2.917776292205596,7441.329061491866,0,0
25.3,16.2,34.1,5.5,1005.9,760,0,80.2,28.2419282009066,6.606226401293537,194.2322317899169,1,1
26.5,17.6,35.1,6,1003.2,760,0,68.58,90.81869819158352,5.710919190204653,3580.124921798461,1,1
27.7,18.6,37.1,6.1,1003.5,760,0,66.36,214.6060638803657,7.661593537709837,8657.22156463828,1,1
28.1,19.3,35.5,6.1,1004.1,760,0,66.75,197.2745660409986,7.276326213854861,553.5582985995562,1,1
27.2,21.1,34,6,1006.4,760,0.3,70.5,56.40514606607335,7.085472124462104,6950.582626274281,0,0
26.3,21,34.1,5,1006.7,760,2.2,74.93,33.53528973148261,8.802179108805163,1115.847389630115,1,1
25.5,20.1,31.4,4.8,1004.6,760,1.9,75.79,198.2597275205239,7.665530942153159,7296.407293802066,0,0
24.3,19.5,30.1,4.2,1006.3,760,0.7,75.58,202.9130506964737,2.428473885398368,5947.814053431547,0,0
24.4,18.6,29.7,4,1008,760,0,79.13,109.8448911631712,8.728371990202122,6415.092765184348,0,0
24.6,19.5,30.1,3.7,1009.5,760,2.3,68.25,252.8404150587239,3.355322051344013,8647.337532136573,1,1
25.5,19.4,30.3,4,1009.1,760,0.3,58.73,293.4615611399751,9.108944844680726,8312.55251292977,1,1
25.9,19.5,31.4,3.9,1007.8,760,0.9,53.92,61.69356703481862,8.242699647177867,2693.078876382921,1,1
26.7,19.2,36.1,4.9,1006.8,760,0.1,49.38,173.1206147118085,0.7408538955607702,3319.915763338203,0,0
27.2,20.5,35.1,5.2,1005,760,0.4,48.16,1.60389870118175,7.712806145993083,3602.743815997135,1,1
29.6,22.3,37.1,5.1,1002.4,760,0,51.13,213.9163188078862,5.001141137920685,1597.726596292164,0,0
30.3,24.8,36,4.9,1001,760,0.7,58.81,124.2846340689953,9.77112758252463,3372.281440341721,1,1
27.7,23.9,31.2,4.8,1002,760,5,70.6,57.98076807094945,4.584189360090188,8662.412028995457,1,1
26.6,23.2,33.1,3.9,1001.5,760,7.5,77.58,225.6665765293129,0.6700774772280249,4331.653740887949,0,0
25.8,21,33.1,4,1003.1,760,13,81.56,243.1946392668242,2.931365630727878,8428.61266429068,0,0
25.7,21.1,32.1,4.4,1003.7,760,4.3,82.12,33.34995035278119,4.302094239850634,632.260109396541,1,1
25.7,19.5,31.3,5,1001.1,760,0.1,81.46,12.2987285514102,5.919176779904017,347.5983281233122,0,0
26.8,20,33.1,5.2,997.5,760,0,78.79,100.2235325007352,1.521057839700475,5090.521022321098,0,0
23.2,20.1,24.8,3.6,1001.1,760,17.9,75.1,187.7971397283107,5.15082627268532,6514.373545324377,1,1
24.6,20.1,30,3.9,1003.9,760,5.4,74.29,238.0258581565899,4.834728020896714,1924.077338130374,1,1
24.8,21.1,31.1,3.6,1004.5,760,0.3,73.09,163.8187489891373,8.366625578379448,4453.715906923448,1,1
25,19.4,32,4,1003.8,760,0.3,65.85,174.2246328920942,3.024029108153074,7723.77754530984,0,0
25.1,19.9,33.1,3.3,1004.7,760,1.9,65.18,239.9574665258673,4.495174439738924,6739.737927740859,1,1
26.3,21.2,31.1,4.3,1005.3,760,0.1,64.6,158.6530122656278,3.886126636496263,2051.089545869488,0,0
27.4,21.2,35,4.7,1004.9,760,0,66.87,183.3463470678901,6.322313707591212,2959.403082541049,0,0
27.7,20.5,35.1,4.8,1005,760,0,69.66,154.8652019929678,8.361889846717718,2705.641140103332,1,1
26.6,21.1,31.3,4.9,1005.1,760,1.3,74.91,264.1374700103112,6.756241324381823,6366.197063034256,0,0
26.6,20,35,4.1,1004.1,760,0.5,73.15,70.65498557552667,4.650489957160312,8566.466795042112,0,0
26.9,20.1,32,5.1,1005.3,760,0,73.56,79.1980753621528,6.378296950517654,2478.134067907914,0,0
27.5,20.8,35.1,4.7,1008.2,760,0,64.17,38.38843848054773,3.22243962312318,5205.282996961137,0,0
